RUN	computerdatabase.TesteSicredi	testesicredi	1547956279784	0	3.0.2
REQUEST	471		Contar Votos	1547956283646	1547956284346	OK	 
REQUEST	487		Contar Votos	1547956283654	1547956284347	OK	 
REQUEST	495		Contar Votos	1547956283658	1547956284355	OK	 
REQUEST	448		Contar Votos	1547956283634	1547956284356	OK	 
REQUEST	456		Contar Votos	1547956283638	1547956284357	OK	 
REQUEST	464		Contar Votos	1547956283642	1547956284357	OK	 
REQUEST	472		Contar Votos	1547956283647	1547956284366	OK	 
REQUEST	480		Contar Votos	1547956283650	1547956284367	OK	 
REQUEST	488		Contar Votos	1547956283655	1547956284379	OK	 
REQUEST	496		Contar Votos	1547956283658	1547956284380	OK	 
REQUEST	79		Contar Votos	1547956281808	1547956284382	OK	 
REQUEST	92		Contar Votos	1547956281886	1547956284384	OK	 
REQUEST	402		Contar Votos	1547956283321	1547956284387	OK	 
REQUEST	417		Contar Votos	1547956283351	1547956284404	OK	 
REQUEST	129		Contar Votos	1547956282167	1547956284405	OK	 
REQUEST	127		Contar Votos	1547956282142	1547956284407	OK	 
REQUEST	130		Contar Votos	1547956282172	1547956284410	OK	 
REQUEST	128		Contar Votos	1547956282159	1547956284412	OK	 
REQUEST	84		Contar Votos	1547956281845	1547956284415	OK	 
REQUEST	458		Contar Votos	1547956283639	1547956284416	OK	 
REQUEST	134		Contar Votos	1547956282189	1547956284419	OK	 
REQUEST	135		Contar Votos	1547956282193	1547956284421	OK	 
REQUEST	133		Contar Votos	1547956282186	1547956284423	OK	 
REQUEST	295		Contar Votos	1547956282791	1547956284424	OK	 
REQUEST	136		Contar Votos	1547956282196	1547956284426	OK	 
REQUEST	10		Incluir Pauta	1547956283874	1547956284430	OK	 
REQUEST	18		Incluir Pauta	1547956283863	1547956284435	OK	 
REQUEST	122		Contar Votos	1547956282000	1547956284439	OK	 
REQUEST	149		Contar Votos	1547956282233	1547956284440	OK	 
REQUEST	151		Contar Votos	1547956282238	1547956284443	OK	 
REQUEST	154		Contar Votos	1547956282246	1547956284447	OK	 
REQUEST	112		Contar Votos	1547956281963	1547956284451	OK	 
REQUEST	156		Contar Votos	1547956282252	1547956284454	OK	 
REQUEST	108		Contar Votos	1547956281931	1547956284454	OK	 
REQUEST	145		Contar Votos	1547956282224	1547956284458	OK	 
REQUEST	143		Contar Votos	1547956282218	1547956284461	OK	 
REQUEST	479		Contar Votos	1547956283650	1547956284463	OK	 
REQUEST	138		Contar Votos	1547956282202	1547956284465	OK	 
REQUEST	141		Contar Votos	1547956282214	1547956284469	OK	 
REQUEST	137		Contar Votos	1547956282199	1547956284472	OK	 
REQUEST	347		Contar Votos	1547956283039	1547956284473	OK	 
REQUEST	159		Contar Votos	1547956282264	1547956284476	OK	 
REQUEST	158		Contar Votos	1547956282260	1547956284477	OK	 
REQUEST	481		Contar Votos	1547956283652	1547956284477	OK	 
REQUEST	162		Contar Votos	1547956282276	1547956284483	OK	 
REQUEST	321		Contar Votos	1547956282895	1547956284487	OK	 
REQUEST	371		Contar Votos	1547956283159	1547956284488	OK	 
REQUEST	346		Contar Votos	1547956283037	1547956284490	OK	 
REQUEST	147		Contar Votos	1547956282229	1547956284491	OK	 
REQUEST	324		Contar Votos	1547956282900	1547956284493	OK	 
REQUEST	167		Contar Votos	1547956282297	1547956284495	OK	 
REQUEST	139		Contar Votos	1547956282208	1547956284496	OK	 
REQUEST	15		Incluir Pauta	1547956283858	1547956284499	OK	 
REQUEST	169		Contar Votos	1547956282305	1547956284504	OK	 
REQUEST	170		Contar Votos	1547956282307	1547956284506	OK	 
REQUEST	172		Contar Votos	1547956282313	1547956284507	OK	 
REQUEST	146		Contar Votos	1547956282226	1547956284510	OK	 
REQUEST	163		Contar Votos	1547956282280	1547956284512	OK	 
REQUEST	161		Contar Votos	1547956282271	1547956284513	OK	 
REQUEST	165		Contar Votos	1547956282287	1547956284514	OK	 
REQUEST	176		Contar Votos	1547956282325	1547956284514	OK	 
REQUEST	178		Contar Votos	1547956282331	1547956284516	OK	 
REQUEST	177		Contar Votos	1547956282328	1547956284517	OK	 
REQUEST	179		Contar Votos	1547956282334	1547956284519	OK	 
REQUEST	164		Contar Votos	1547956282283	1547956284520	OK	 
REQUEST	181		Contar Votos	1547956282339	1547956284523	OK	 
REQUEST	182		Contar Votos	1547956282341	1547956284527	OK	 
REQUEST	183		Contar Votos	1547956282344	1547956284530	OK	 
REQUEST	171		Contar Votos	1547956282309	1547956284532	OK	 
REQUEST	184		Contar Votos	1547956282345	1547956284534	OK	 
REQUEST	173		Contar Votos	1547956282316	1547956284537	OK	 
REQUEST	199		Contar Votos	1547956282395	1547956284541	OK	 
REQUEST	377		Contar Votos	1547956283228	1547956284542	OK	 
REQUEST	200		Contar Votos	1547956282399	1547956284544	OK	 
REQUEST	174		Contar Votos	1547956282319	1547956284548	OK	 
REQUEST	202		Contar Votos	1547956282407	1547956284549	OK	 
REQUEST	203		Contar Votos	1547956282408	1547956284550	OK	 
REQUEST	196		Contar Votos	1547956282381	1547956284551	OK	 
REQUEST	204		Contar Votos	1547956282411	1547956284553	OK	 
REQUEST	175		Contar Votos	1547956282323	1547956284554	OK	 
REQUEST	195		Contar Votos	1547956282379	1547956284558	OK	 
REQUEST	194		Contar Votos	1547956282375	1547956284561	OK	 
REQUEST	186		Contar Votos	1547956282350	1547956284564	OK	 
REQUEST	187		Contar Votos	1547956282353	1547956284566	OK	 
REQUEST	189		Contar Votos	1547956282357	1547956284567	OK	 
REQUEST	180		Contar Votos	1547956282337	1547956284568	OK	 
REQUEST	207		Contar Votos	1547956282416	1547956284570	OK	 
REQUEST	191		Contar Votos	1547956282362	1547956284570	OK	 
REQUEST	208		Contar Votos	1547956282416	1547956284573	OK	 
REQUEST	412		Contar Votos	1547956283340	1547956284574	OK	 
REQUEST	206		Contar Votos	1547956282414	1547956284574	OK	 
REQUEST	411		Contar Votos	1547956283337	1547956284575	OK	 
REQUEST	209		Contar Votos	1547956282419	1547956284577	OK	 
REQUEST	212		Contar Votos	1547956282424	1547956284578	OK	 
REQUEST	201		Contar Votos	1547956282403	1547956284580	OK	 
REQUEST	193		Contar Votos	1547956282369	1547956284580	OK	 
REQUEST	192		Contar Votos	1547956282365	1547956284581	OK	 
REQUEST	153		Contar Votos	1547956282244	1547956284581	OK	 
REQUEST	17		Contar Votos	1547956281624	1547956284583	OK	 
REQUEST	26		Contar Votos	1547956281677	1547956284585	OK	 
REQUEST	234		Contar Votos	1547956282482	1547956284585	OK	 
REQUEST	33		Contar Votos	1547956281691	1547956284587	OK	 
REQUEST	361		Contar Votos	1547956283087	1547956284588	OK	 
REQUEST	31		Contar Votos	1547956281688	1547956284588	OK	 
REQUEST	242		Contar Votos	1547956282492	1547956284589	OK	 
REQUEST	232		Contar Votos	1547956282478	1547956284590	OK	 
REQUEST	56		Contar Votos	1547956281772	1547956284590	OK	 
REQUEST	25		Contar Votos	1547956281675	1547956284591	OK	 
REQUEST	439		Contar Votos	1547956283541	1547956284592	OK	 
REQUEST	238		Contar Votos	1547956282487	1547956284593	OK	 
REQUEST	362		Contar Votos	1547956283129	1547956284595	OK	 
REQUEST	366		Contar Votos	1547956283138	1547956284596	OK	 
REQUEST	214		Contar Votos	1547956282428	1547956284597	OK	 
REQUEST	375		Contar Votos	1547956283193	1547956284598	OK	 
REQUEST	63		Contar Votos	1547956281787	1547956284599	OK	 
REQUEST	69		Contar Votos	1547956281793	1547956284601	OK	 
REQUEST	467		Contar Votos	1547956283644	1547956284602	OK	 
REQUEST	61		Contar Votos	1547956281781	1547956284603	OK	 
REQUEST	72		Contar Votos	1547956281799	1547956284606	OK	 
REQUEST	47		Contar Votos	1547956281745	1547956284608	OK	 
REQUEST	379		Contar Votos	1547956283231	1547956284610	OK	 
REQUEST	64		Contar Votos	1547956281788	1547956284612	OK	 
REQUEST	394		Contar Votos	1547956283305	1547956284614	OK	 
REQUEST	395		Contar Votos	1547956283308	1547956284615	OK	 
REQUEST	275		Contar Votos	1547956282685	1547956284619	OK	 
REQUEST	396		Contar Votos	1547956283309	1547956284622	OK	 
REQUEST	35		Contar Votos	1547956281693	1547956284622	OK	 
REQUEST	43		Contar Votos	1547956281709	1547956284624	OK	 
REQUEST	252		Contar Votos	1547956282564	1547956284626	OK	 
REQUEST	49		Contar Votos	1547956281753	1547956284626	OK	 
REQUEST	460		Contar Votos	1547956283640	1547956284628	OK	 
REQUEST	57		Contar Votos	1547956281776	1547956284630	OK	 
REQUEST	55		Contar Votos	1547956281771	1547956284638	OK	 
REQUEST	413		Contar Votos	1547956283343	1547956284638	OK	 
REQUEST	254		Contar Votos	1547956282644	1547956284640	OK	 
REQUEST	36		Contar Votos	1547956281694	1547956284640	OK	 
REQUEST	253		Contar Votos	1547956282574	1547956284642	OK	 
REQUEST	500		Contar Votos	1547956283660	1547956284643	OK	 
REQUEST	44		Contar Votos	1547956281710	1547956284644	OK	 
REQUEST	75		Contar Votos	1547956281802	1547956284645	OK	 
REQUEST	59		Contar Votos	1547956281780	1547956284646	OK	 
REQUEST	67		Contar Votos	1547956281792	1547956284646	OK	 
REQUEST	437		Contar Votos	1547956283508	1547956284649	OK	 
REQUEST	20		Incluir Pauta	1547956283856	1547956284653	OK	 
REQUEST	77		Contar Votos	1547956281804	1547956284653	OK	 
REQUEST	268		Contar Votos	1547956282673	1547956284655	OK	 
REQUEST	87		Contar Votos	1547956281862	1547956284656	OK	 
REQUEST	416		Contar Votos	1547956283349	1547956284657	OK	 
REQUEST	86		Contar Votos	1547956281857	1547956284658	OK	 
REQUEST	88		Contar Votos	1547956281866	1547956284659	OK	 
REQUEST	466		Contar Votos	1547956283643	1547956284661	OK	 
REQUEST	279		Contar Votos	1547956282705	1547956284662	OK	 
REQUEST	90		Contar Votos	1547956281873	1547956284662	OK	 
REQUEST	272		Contar Votos	1547956282680	1547956284664	OK	 
REQUEST	52		Contar Votos	1547956281760	1547956284664	OK	 
REQUEST	280		Contar Votos	1547956282707	1547956284666	OK	 
REQUEST	123		Contar Votos	1547956282003	1547956284668	OK	 
REQUEST	81		Contar Votos	1547956281829	1547956284668	OK	 
REQUEST	236		Contar Votos	1547956282485	1547956284668	OK	 
REQUEST	82		Contar Votos	1547956281834	1547956284670	OK	 
REQUEST	271		Contar Votos	1547956282679	1547956284671	OK	 
REQUEST	66		Contar Votos	1547956281791	1547956284673	OK	 
REQUEST	41		Contar Votos	1547956281708	1547956284673	OK	 
REQUEST	13		Incluir Pauta	1547956283862	1547956284676	OK	 
REQUEST	121		Contar Votos	1547956281997	1547956284677	OK	 
REQUEST	119		Contar Votos	1547956281992	1547956284679	OK	 
REQUEST	304		Contar Votos	1547956282825	1547956284681	OK	 
REQUEST	117		Contar Votos	1547956281983	1547956284683	OK	 
REQUEST	83		Contar Votos	1547956281839	1547956284684	OK	 
REQUEST	111		Contar Votos	1547956281960	1547956284685	OK	 
REQUEST	270		Contar Votos	1547956282678	1547956284685	OK	 
REQUEST	312		Contar Votos	1547956282860	1547956284687	OK	 
REQUEST	263		Contar Votos	1547956282665	1547956284688	OK	 
REQUEST	110		Contar Votos	1547956281958	1547956284689	OK	 
REQUEST	313		Contar Votos	1547956282861	1547956284690	OK	 
REQUEST	287		Contar Votos	1547956282728	1547956284691	OK	 
REQUEST	235		Contar Votos	1547956282483	1547956284692	OK	 
REQUEST	288		Contar Votos	1547956282731	1547956284693	OK	 
REQUEST	465		Contar Votos	1547956283643	1547956284694	OK	 
REQUEST	103		Contar Votos	1547956281917	1547956284696	OK	 
REQUEST	3		Incluir Pauta	1547956283858	1547956284698	OK	 
REQUEST	237		Contar Votos	1547956282487	1547956284698	OK	 
REQUEST	116		Contar Votos	1547956281980	1547956284700	OK	 
REQUEST	100		Contar Votos	1547956281908	1547956284700	OK	 
REQUEST	452		Contar Votos	1547956283636	1547956284702	OK	 
REQUEST	306		Contar Votos	1547956282827	1547956284704	OK	 
REQUEST	98		Contar Votos	1547956281903	1547956284706	OK	 
REQUEST	101		Contar Votos	1547956281910	1547956284707	OK	 
REQUEST	96		Contar Votos	1547956281895	1547956284709	OK	 
REQUEST	80		Contar Votos	1547956281825	1547956284710	OK	 
REQUEST	97		Contar Votos	1547956281899	1547956284711	OK	 
REQUEST	113		Contar Votos	1547956281969	1547956284712	OK	 
REQUEST	94		Contar Votos	1547956281891	1547956284712	OK	 
REQUEST	99		Contar Votos	1547956281904	1547956284714	OK	 
REQUEST	102		Contar Votos	1547956281913	1547956284715	OK	 
REQUEST	105		Contar Votos	1547956281925	1547956284715	OK	 
REQUEST	104		Contar Votos	1547956281921	1547956284717	OK	 
REQUEST	150		Contar Votos	1547956282236	1547956284718	OK	 
REQUEST	152		Contar Votos	1547956282240	1547956284719	OK	 
REQUEST	473		Contar Votos	1547956283647	1547956284727	OK	 
REQUEST	142		Contar Votos	1547956282215	1547956284728	OK	 
REQUEST	330		Contar Votos	1547956282976	1547956284729	OK	 
REQUEST	126		Contar Votos	1547956282130	1547956284731	OK	 
REQUEST	298		Contar Votos	1547956282819	1547956284732	OK	 
REQUEST	296		Contar Votos	1547956282792	1547956284734	OK	 
REQUEST	132		Contar Votos	1547956282182	1547956284737	OK	 
REQUEST	328		Contar Votos	1547956282928	1547956284738	OK	 
REQUEST	155		Contar Votos	1547956282249	1547956284738	OK	 
REQUEST	7		Incluir Pauta	1547956283868	1547956284740	OK	 
REQUEST	217		Incluir Pauta	1547956284764	1547956284777	OK	 
REQUEST	14		Incluir Pauta	1547956284764	1547956284779	OK	 
REQUEST	216		Incluir Pauta	1547956284766	1547956284782	OK	 
REQUEST	28		Incluir Pauta	1547956284787	1547956284799	OK	 
REQUEST	218		Incluir Pauta	1547956284798	1547956284804	OK	 
REQUEST	4		Incluir Pauta	1547956284800	1547956284816	OK	 
REQUEST	223		Incluir Pauta	1547956284807	1547956284818	OK	 
REQUEST	22		Incluir Pauta	1547956284798	1547956284822	OK	 
REQUEST	46		Incluir Pauta	1547956284807	1547956284825	OK	 
REQUEST	225		Incluir Pauta	1547956284810	1547956284829	OK	 
REQUEST	224		Incluir Pauta	1547956284810	1547956284829	OK	 
REQUEST	48		Incluir Pauta	1547956284810	1547956284830	OK	 
REQUEST	32		Incluir Pauta	1547956284807	1547956284832	OK	 
REQUEST	228		Incluir Pauta	1547956284827	1547956284835	OK	 
REQUEST	230		Incluir Pauta	1547956284865	1547956284870	OK	 
REQUEST	53		Incluir Pauta	1547956284865	1547956284871	OK	 
REQUEST	231		Incluir Pauta	1547956284865	1547956284873	OK	 
REQUEST	54		Incluir Pauta	1547956284865	1547956284875	OK	 
REQUEST	45		Incluir Pauta	1547956284865	1547956284877	OK	 
REQUEST	37		Incluir Pauta	1547956284874	1547956284882	OK	 
REQUEST	29		Incluir Pauta	1547956284874	1547956284882	OK	 
REQUEST	30		Incluir Pauta	1547956285008	1547956285027	OK	 
REQUEST	239		Incluir Pauta	1547956285008	1547956285043	OK	 
REQUEST	220		Incluir Pauta	1547956285008	1547956285045	OK	 
REQUEST	241		Incluir Pauta	1547956285048	1547956285057	OK	 
REQUEST	233		Incluir Pauta	1547956285048	1547956285060	OK	 
REQUEST	19		Incluir Pauta	1547956285048	1547956285064	OK	 
REQUEST	243		Incluir Pauta	1547956285062	1547956285067	OK	 
REQUEST	245		Incluir Pauta	1547956285138	1547956285145	OK	 
REQUEST	244		Incluir Pauta	1547956285138	1547956285149	OK	 
REQUEST	246		Incluir Pauta	1547956285138	1547956285150	OK	 
REQUEST	247		Incluir Pauta	1547956285150	1547956285158	OK	 
REQUEST	248		Incluir Pauta	1547956285152	1547956285159	OK	 
REQUEST	249		Incluir Pauta	1547956285151	1547956285163	OK	 
REQUEST	221		Incluir Pauta	1547956285162	1547956285168	OK	 
REQUEST	251		Incluir Pauta	1547956285160	1547956285171	OK	 
REQUEST	250		Incluir Pauta	1547956285160	1547956285171	OK	 
REQUEST	24		Incluir Pauta	1547956285160	1547956285172	OK	 
REQUEST	255		Incluir Pauta	1547956285204	1547956285210	OK	 
REQUEST	38		Incluir Pauta	1547956285205	1547956285218	OK	 
REQUEST	40		Incluir Pauta	1547956285205	1547956285219	OK	 
REQUEST	256		Incluir Pauta	1547956285204	1547956285222	OK	 
REQUEST	222		Incluir Pauta	1547956285204	1547956285226	OK	 
REQUEST	258		Incluir Pauta	1547956285224	1547956285232	OK	 
REQUEST	227		Incluir Pauta	1547956285228	1547956285236	OK	 
REQUEST	34		Incluir Pauta	1547956285230	1547956285240	OK	 
REQUEST	259		Incluir Pauta	1547956285229	1547956285241	OK	 
REQUEST	261		Incluir Pauta	1547956285241	1547956285247	OK	 
REQUEST	265		Incluir Pauta	1547956285241	1547956285250	OK	 
REQUEST	266		Incluir Pauta	1547956285242	1547956285255	OK	 
REQUEST	264		Incluir Pauta	1547956285241	1547956285256	OK	 
REQUEST	226		Incluir Pauta	1547956285257	1547956285263	OK	 
REQUEST	267		Incluir Pauta	1547956285256	1547956285263	OK	 
REQUEST	21		Incluir Pauta	1547956285260	1547956285265	OK	 
REQUEST	60		Incluir Pauta	1547956285265	1547956285270	OK	 
REQUEST	269		Incluir Pauta	1547956285266	1547956285277	OK	 
REQUEST	273		Incluir Pauta	1547956285304	1547956285310	OK	 
REQUEST	74		Incluir Pauta	1547956285306	1547956285313	OK	 
REQUEST	240		Incluir Pauta	1547956285304	1547956285313	OK	 
REQUEST	215		Incluir Pauta	1547956285304	1547956285315	OK	 
REQUEST	219		Incluir Pauta	1547956285314	1547956285321	OK	 
REQUEST	276		Incluir Pauta	1547956285314	1547956285324	OK	 
REQUEST	277		Incluir Pauta	1547956285323	1547956285328	OK	 
REQUEST	278		Incluir Pauta	1547956285323	1547956285328	OK	 
REQUEST	62		Incluir Pauta	1547956285424	1547956285429	OK	 
REQUEST	281		Incluir Pauta	1547956285424	1547956285431	OK	 
REQUEST	283		Incluir Pauta	1547956285427	1547956285434	OK	 
REQUEST	39		Incluir Pauta	1547956285424	1547956285435	OK	 
REQUEST	42		Incluir Pauta	1547956285427	1547956285437	OK	 
REQUEST	285		Incluir Pauta	1547956285438	1547956285446	OK	 
REQUEST	284		Incluir Pauta	1547956285438	1547956285449	OK	 
REQUEST	282		Incluir Pauta	1547956285442	1547956285454	OK	 
REQUEST	257		Incluir Pauta	1547956285488	1547956285501	OK	 
REQUEST	260		Incluir Pauta	1547956285496	1547956285506	OK	 
REQUEST	262		Incluir Pauta	1547956285497	1547956285522	OK	 
REQUEST	289		Incluir Pauta	1547956285528	1547956285541	OK	 
REQUEST	290		Incluir Pauta	1547956285543	1547956285548	OK	 
REQUEST	93		Incluir Pauta	1547956285549	1547956285587	OK	 
REQUEST	293		Incluir Pauta	1547956285548	1547956285593	OK	 
REQUEST	303		Incluir Pauta	1547956285549	1547956285598	OK	 
REQUEST	300		Incluir Pauta	1547956285557	1547956285602	OK	 
REQUEST	294		Incluir Pauta	1547956285557	1547956285607	OK	 
REQUEST	71		Incluir Pauta	1547956285559	1547956285611	OK	 
REQUEST	308		Incluir Pauta	1547956285564	1547956285623	OK	 
REQUEST	78		Incluir Pauta	1547956285568	1547956285627	OK	 
REQUEST	65		Incluir Pauta	1547956285571	1547956285628	OK	 
REQUEST	301		Incluir Pauta	1547956285576	1547956285629	OK	 
REQUEST	302		Incluir Pauta	1547956285573	1547956285631	OK	 
REQUEST	27		Incluir Pauta	1547956285577	1547956285633	OK	 
REQUEST	115		Incluir Pauta	1547956285580	1547956285634	OK	 
REQUEST	73		Incluir Pauta	1547956285581	1547956285635	OK	 
REQUEST	109		Incluir Pauta	1547956285582	1547956285637	OK	 
REQUEST	274		Incluir Pauta	1547956285562	1547956285638	OK	 
REQUEST	291		Incluir Pauta	1547956285575	1547956285640	OK	 
REQUEST	125		Incluir Pauta	1547956285570	1547956285640	OK	 
REQUEST	58		Incluir Pauta	1547956285560	1547956285641	OK	 
REQUEST	319		Incluir Pauta	1547956285652	1547956285657	OK	 
REQUEST	329		Incluir Pauta	1547956285652	1547956285657	OK	 
REQUEST	320		Incluir Pauta	1547956285652	1547956285658	OK	 
REQUEST	307		Incluir Pauta	1547956285705	1547956285717	OK	 
REQUEST	316		Incluir Pauta	1547956285705	1547956285720	OK	 
REQUEST	318		Incluir Pauta	1547956285705	1547956285722	OK	 
REQUEST	310		Incluir Pauta	1547956285724	1547956285733	OK	 
REQUEST	299		Incluir Pauta	1547956285723	1547956285737	OK	 
REQUEST	314		Incluir Pauta	1547956285726	1547956285752	OK	 
REQUEST	292		Incluir Pauta	1547956285743	1547956285757	OK	 
REQUEST	309		Incluir Pauta	1547956285742	1547956285760	OK	 
REQUEST	322		Incluir Pauta	1547956285745	1547956285762	OK	 
REQUEST	317		Incluir Pauta	1547956285748	1547956285764	OK	 
REQUEST	118		Incluir Pauta	1547956285856	1547956285862	OK	 
REQUEST	286		Incluir Pauta	1547956285856	1547956285864	OK	 
REQUEST	124		Incluir Pauta	1547956285858	1547956285867	OK	 
REQUEST	120		Incluir Pauta	1547956285855	1547956285868	OK	 
REQUEST	89		Incluir Pauta	1547956285855	1547956285872	OK	 
REQUEST	114		Incluir Pauta	1547956285873	1547956285881	OK	 
REQUEST	140		Incluir Pauta	1547956285869	1547956285882	OK	 
REQUEST	91		Incluir Pauta	1547956285885	1547956285894	OK	 
REQUEST	315		Incluir Pauta	1547956285886	1547956285900	OK	 
REQUEST	107		Incluir Pauta	1547956285885	1547956285906	OK	 
REQUEST	331		Incluir Pauta	1547956285907	1547956285912	OK	 
REQUEST	323		Incluir Pauta	1547956285904	1547956285916	OK	 
REQUEST	339		Incluir Pauta	1547956285907	1547956285998	OK	 
REQUEST	326		Incluir Pauta	1547956285918	1547956286002	OK	 
REQUEST	355		Incluir Pauta	1547956285918	1547956286007	OK	 
REQUEST	363		Incluir Pauta	1547956285918	1547956286013	OK	 
REQUEST	403		Incluir Pauta	1547956285918	1547956286018	OK	 
REQUEST	387		Incluir Pauta	1547956285918	1547956286025	OK	 
REQUEST	334		Incluir Pauta	1547956285924	1547956286039	OK	 
REQUEST	390		Incluir Pauta	1547956285932	1547956286062	OK	 
REQUEST	398		Incluir Pauta	1547956285936	1547956286063	OK	 
REQUEST	166		Incluir Pauta	1547956285924	1547956286065	OK	 
REQUEST	350		Incluir Pauta	1547956285924	1547956286070	OK	 
REQUEST	332		Incluir Pauta	1547956285941	1547956286076	OK	 
REQUEST	6		Abrir Sessão de Votação	1547956286033	1547956286079	OK	 
REQUEST	372		Incluir Pauta	1547956285948	1547956286081	OK	 
REQUEST	340		Incluir Pauta	1547956285942	1547956286153	OK	 
REQUEST	380		Incluir Pauta	1547956285948	1547956286204	OK	 
REQUEST	446		Incluir Pauta	1547956286192	1547956286219	OK	 
REQUEST	354		Incluir Pauta	1547956285953	1547956286235	OK	 
REQUEST	374		Incluir Pauta	1547956285925	1547956286297	OK	 
REQUEST	342		Incluir Pauta	1547956285924	1547956286302	OK	 
REQUEST	382		Incluir Pauta	1547956285925	1547956286304	OK	 
REQUEST	12		Abrir Sessão de Votação	1547956286034	1547956286306	OK	 
REQUEST	470		Incluir Pauta	1547956286194	1547956286307	OK	 
REQUEST	406		Incluir Pauta	1547956285941	1547956286308	OK	 
REQUEST	1		Abrir Sessão de Votação	1547956286196	1547956286312	OK	 
REQUEST	462		Incluir Pauta	1547956286192	1547956286314	OK	 
REQUEST	358		Incluir Pauta	1547956285924	1547956286321	OK	 
REQUEST	338		Incluir Pauta	1547956285952	1547956286322	OK	 
REQUEST	404		Incluir Pauta	1547956285952	1547956286325	OK	 
REQUEST	364		Incluir Pauta	1547956285948	1547956286327	OK	 
REQUEST	68		Incluir Pauta	1547956286193	1547956286337	OK	 
REQUEST	325		Incluir Pauta	1547956285955	1547956286341	OK	 
REQUEST	8		Abrir Sessão de Votação	1547956286198	1547956286343	OK	 
REQUEST	2		Abrir Sessão de Votação	1547956286198	1547956286343	OK	 
REQUEST	50		Incluir Pauta	1547956285954	1547956286344	OK	 
REQUEST	5		Abrir Sessão de Votação	1547956286035	1547956286349	OK	 
REQUEST	197		Incluir Pauta	1547956285954	1547956286350	OK	 
REQUEST	360		Incluir Pauta	1547956286087	1547956286353	OK	 
REQUEST	327		Incluir Pauta	1547956286089	1547956286353	OK	 
REQUEST	211		Incluir Pauta	1547956286221	1547956286360	OK	 
REQUEST	370		Incluir Pauta	1547956285956	1547956286361	OK	 
REQUEST	484		Incluir Pauta	1547956286231	1547956286364	OK	 
REQUEST	85		Incluir Pauta	1547956285954	1547956286364	OK	 
REQUEST	476		Incluir Pauta	1547956286230	1547956286368	OK	 
REQUEST	359		Incluir Pauta	1547956286098	1547956286369	OK	 
REQUEST	383		Incluir Pauta	1547956286102	1547956286375	OK	 
REQUEST	213		Incluir Pauta	1547956286237	1547956286378	OK	 
REQUEST	368		Incluir Pauta	1547956286105	1547956286382	OK	 
REQUEST	381		Incluir Pauta	1547956285966	1547956286385	OK	 
REQUEST	434		Incluir Pauta	1547956286151	1547956286388	OK	 
REQUEST	386		Incluir Pauta	1547956285972	1547956286392	OK	 
REQUEST	388		Incluir Pauta	1547956285949	1547956286487	OK	 
REQUEST	190		Incluir Pauta	1547956286214	1547956286492	OK	 
REQUEST	397		Incluir Pauta	1547956285973	1547956286495	OK	 
REQUEST	51		Incluir Pauta	1547956286229	1547956286501	OK	 
REQUEST	348		Incluir Pauta	1547956285946	1547956286507	OK	 
REQUEST	438		Incluir Pauta	1547956286191	1547956286507	OK	 
REQUEST	352		Incluir Pauta	1547956285979	1547956286510	OK	 
REQUEST	356		Incluir Pauta	1547956285945	1547956286510	OK	 
REQUEST	144		Incluir Pauta	1547956285984	1547956286515	OK	 
REQUEST	494		Incluir Pauta	1547956286214	1547956286517	OK	 
REQUEST	410		Incluir Pauta	1547956286215	1547956286519	OK	 
REQUEST	353		Incluir Pauta	1547956285989	1547956286520	OK	 
REQUEST	95		Incluir Pauta	1547956285987	1547956286522	OK	 
REQUEST	419		Incluir Pauta	1547956286232	1547956286524	OK	 
REQUEST	311		Incluir Pauta	1547956285992	1547956286527	OK	 
REQUEST	369		Incluir Pauta	1547956285991	1547956286528	OK	 
REQUEST	385		Incluir Pauta	1547956286087	1547956286530	OK	 
REQUEST	367		Incluir Pauta	1547956286100	1547956286536	OK	 
REQUEST	418		Incluir Pauta	1547956286243	1547956286539	OK	 
REQUEST	401		Incluir Pauta	1547956286095	1547956286542	OK	 
REQUEST	459		Incluir Pauta	1547956286176	1547956286545	OK	 
REQUEST	409		Incluir Pauta	1547956286097	1547956286550	OK	 
REQUEST	453		Incluir Pauta	1547956286395	1547956286553	OK	 
REQUEST	351		Incluir Pauta	1547956286097	1547956286564	OK	 
REQUEST	18		Abrir Sessão de Votação	1547956286556	1547956286565	OK	 
REQUEST	10		Abrir Sessão de Votação	1547956286536	1547956286573	OK	 
REQUEST	20		Abrir Sessão de Votação	1547956286555	1547956286574	OK	 
REQUEST	7		Abrir Sessão de Votação	1547956286556	1547956286577	OK	 
REQUEST	407		Incluir Pauta	1547956286105	1547956286578	OK	 
REQUEST	378		Incluir Pauta	1547956285964	1547956286581	OK	 
REQUEST	457		Incluir Pauta	1547956286416	1547956286581	OK	 
REQUEST	384		Incluir Pauta	1547956286108	1547956286590	OK	 
REQUEST	489		Incluir Pauta	1547956286427	1547956286594	OK	 
REQUEST	495		Incluir Pauta	1547956286437	1547956286597	OK	 
REQUEST	305		Incluir Pauta	1547956286122	1547956286606	OK	 
REQUEST	344		Incluir Pauta	1547956285978	1547956286608	OK	 
REQUEST	185		Incluir Pauta	1547956285982	1547956286608	OK	 
REQUEST	198		Incluir Pauta	1547956286121	1547956286612	OK	 
REQUEST	337		Incluir Pauta	1547956286124	1547956286615	OK	 
REQUEST	297		Incluir Pauta	1547956285983	1547956286617	OK	 
